,pin,place,state,latitude,longitude,accuracy
4744,481445,Katangi (Balaghat),Madhya Pradesh,21.8167,79.875,0.0
4745,481449,Tirodi,Madhya Pradesh,21.6833,79.7,4.0
4746,481551,Lamta,Madhya Pradesh,22.1333,80.1167,4.0
4747,481554,Nagarwada,Madhya Pradesh,22.1583,80.2167,0.0
4748,481556,Paraswara,Madhya Pradesh,22.1833,80.3167,4.0
4749,481584,Gorakhpur (Mandla ),Madhya Pradesh,22.1583,80.2167,0.0
4750,481661,Mandla H O,Madhya Pradesh,22.0615,80.2808,0.0
4751,481662,Padaria Narayanganj,Madhya Pradesh,22.0615,80.2808,0.0
4752,481665,Mandla Maharajpur,Madhya Pradesh,22.0615,80.2808,0.0
4753,481771,Bamni,Madhya Pradesh,22.4833,80.3667,4.0
4754,481776,Naisarai,Madhya Pradesh,22.4333,80.1167,0.0
4755,481778,Samnapur,Madhya Pradesh,21.95,80.15,4.0
4756,481993,Anjania,Madhya Pradesh,22.5,80.5,4.0
4757,482001,Jabalpur Baika Bagicha,Madhya Pradesh,23.181,80.2514,0.0
4758,482002,Jabalpur Gupteshwar,Madhya Pradesh,23.181,80.2514,0.0
4759,482003,Jabalpur Medical College,Madhya Pradesh,23.181,80.2514,0.0
4760,482004,Jabalpur Kanchanpur,Madhya Pradesh,23.181,80.2514,0.0
4761,482005,Jabalpur Khamaria Market,Madhya Pradesh,23.181,80.2514,0.0
4762,482007,Jabalpur High Court,Madhya Pradesh,23.181,80.2514,0.0
4763,482010,Jabalpur Azadnagar,Madhya Pradesh,23.181,80.2514,0.0
4764,482011,Jabalpur Factory,Madhya Pradesh,23.181,80.2514,0.0
4765,482020,Jabalpur Bilheri,Madhya Pradesh,23.181,80.2514,0.0
4766,482050,Jabalpur Bargi Irrigation,Madhya Pradesh,23.181,80.2514,0.0
4767,482051,Jabalpur Bargi,Madhya Pradesh,23.181,80.2514,0.0
4768,482053,Jabalpur Bhedaghat,Madhya Pradesh,23.181,80.2514,0.0
4769,482056,Jabalpur Bargi Nagar,Madhya Pradesh,23.181,80.2514,0.0
4770,483001,Barela,Madhya Pradesh,23.1,80.05,4.0
4771,483105,Katangi (Jabalpur),Madhya Pradesh,23.4111,80.0222,0.0
4772,483113,Patan (Jabalpur),Madhya Pradesh,23.4111,80.0222,0.0
4773,483220,Panagar (Jabalpur),Madhya Pradesh,23.4,80.05,0.0
4774,483222,Gosalpur,Madhya Pradesh,23.4,80.05,4.0
4775,483330,Bahoriband,Madhya Pradesh,23.7333,79.9667,0.0
4776,483331,Bakal,Madhya Pradesh,23.7333,79.9667,4.0
4777,483332,Umariapan,Madhya Pradesh,23.7333,79.9667,0.0
4778,483334,Saroli Majhgawan,Madhya Pradesh,23.7333,79.9667,0.0
4779,483336,Majholi (Jabalpur),Madhya Pradesh,23.7333,79.9667,0.0
4780,483442,Niwar (Jabalpur),Madhya Pradesh,23.4111,80.0222,0.0
4781,483501,Katni Purani Basti,Madhya Pradesh,23.4111,80.0222,0.0
4782,483504,Katni Cement Factory,Madhya Pradesh,23.4111,80.0222,0.0
4783,484113,Venkatnagar,Madhya Pradesh,22.9167,81.8667,4.0
4784,484114,Dhanpuri,Madhya Pradesh,22.9167,81.8667,0.0
4785,484116,Amlai Colliery,Madhya Pradesh,22.9167,81.8667,0.0
4786,484117,Amlai Paper Mill,Madhya Pradesh,22.9167,81.8667,0.0
4787,484220,Chachai (Shahdol),Madhya Pradesh,23.1917,81.2875,0.0
4788,484224,Annuppur,Madhya Pradesh,23.1917,81.2875,0.0
4789,484660,Chandia,Madhya Pradesh,23.65,80.7,4.0
4790,484661,Umaria,Madhya Pradesh,23.5333,80.8333,4.0
4791,484770,Gohaparu,Madhya Pradesh,23.1917,81.2875,0.0
4792,484776,Bansagar,Madhya Pradesh,23.1917,81.2875,0.0
4793,484881,Rajendragram,Madhya Pradesh,22.6667,81.75,0.0
4794,484886,Amarkantak,Madhya Pradesh,22.6667,81.75,4.0
4795,485001,Satna Civil Lines,Madhya Pradesh,24.2944,80.0944,0.0
4796,485005,Satna Birla Colony,Madhya Pradesh,24.2944,80.0944,0.0
4797,485111,Ramvan,Madhya Pradesh,24.2944,80.0944,0.0
4798,485115,Rampur Baghelan,Madhya Pradesh,24.2944,80.0944,0.0
4799,485331,Majghawan (Satna),Madhya Pradesh,25.8833,77.1333,0.0
4800,485344,Nayagaon,Madhya Pradesh,25.8833,77.1333,4.0
4801,485446,Nagod,Madhya Pradesh,24.5667,80.6,4.0
4802,485661,Unchehra,Madhya Pradesh,24.2944,80.0944,0.0
4803,485771,Maihar,Madhya Pradesh,24.2667,80.75,4.0
4804,485773,Amdara,Madhya Pradesh,24.1167,80.5833,4.0
4805,485774,Nadan,Madhya Pradesh,24.2333,80.7722,0.0
4806,485775,Amarpatan,Madhya Pradesh,24.3167,80.9833,4.0
4807,485778,Kathaha,Madhya Pradesh,24.2333,80.7722,0.0
4808,485881,Ramnagar,Madhya Pradesh,22.6167,80.5167,4.0
4809,486111,Mangawan,Madhya Pradesh,24.6833,81.55,4.0
4810,486112,Teoni (Rewa),Madhya Pradesh,24.2111,80.0278,0.0
4811,486113,Amlaha,Madhya Pradesh,23.1167,76.9,4.0
4812,486114,Raipur Karchulian,Chattisgarh,24.2111,80.0278,0.0
4813,486115,Garh,Madhya Pradesh,24.8333,81.6333,4.0
4814,486123,Manikwar,Madhya Pradesh,24.2111,80.0278,0.0
4815,486220,Teonthar,Madhya Pradesh,24.9833,81.65,4.0
4816,486226,Chak,Madhya Pradesh,24.9833,81.65,0.0
4817,486228,Sahagi (Rewa),Madhya Pradesh,24.9833,81.65,0.0
4818,486338,Raghunathganj,Madhya Pradesh,24.6833,81.65,4.0
4819,486340,Naigarh,Madhya Pradesh,24.6833,81.65,0.0
4820,486341,Deetalb(Rewa),Madhya Pradesh,24.6833,81.65,0.0
4821,486342,Gauri (Rewa),Madhya Pradesh,24.6833,81.65,0.0
4822,486441,Baikunthpur,Madhya Pradesh,24.7167,81.4167,4.0
4823,486442,Tilkhan,Madhya Pradesh,24.7167,81.4167,0.0
4824,486444,Majghawan (Rewe),Madhya Pradesh,24.7167,81.4167,0.0
4825,486449,Chachai (Rewa),Madhya Pradesh,24.7167,81.4167,0.0
4826,486536,Mahason,Madhya Pradesh,24.45,81.4083,0.0
4827,486550,Govindgarh,Madhya Pradesh,24.3833,81.3,4.0
4828,486552,Khajuhakalan,Madhya Pradesh,24.45,81.4083,0.0
4829,486553,Gurh,Madhya Pradesh,24.5167,81.5167,4.0
4830,486556,Dabhuara (Rewa),Madhya Pradesh,24.45,81.4083,0.0
4831,486666,Majholi (Sindhi),Madhya Pradesh,24.4833,81.0333,0.0
4832,486669,Madwas,Madhya Pradesh,24.4833,81.0333,0.0
4833,486771,Churhat,Madhya Pradesh,24.4333,81.6833,4.0
4834,486775,Rampur Naikin,Madhya Pradesh,24.4333,81.6833,0.0
4835,486886,Waidhan,Madhya Pradesh,24.4833,81.0333,0.0
4836,486892,Gorbi,Madhya Pradesh,24.4833,81.0333,0.0
4837,487001,Narsinghpur Itwara Bazar,Madhya Pradesh,22.875,78.8,0.0
4838,487114,Karakbel,Madhya Pradesh,22.875,78.8,0.0
4839,487118,Gotegaon,Madhya Pradesh,22.875,78.8,0.0
4840,487221,KARELI (NARSINGhPUR),Madhya Pradesh,22.875,78.8,0.0
4841,487225,Amgaon Bada,Madhya Pradesh,22.875,78.8,0.0
4842,487551,Gadarwara,Madhya Pradesh,22.9167,78.7833,4.0
4843,487555,Kaudia,Madhya Pradesh,22.9167,78.7833,0.0
4844,487770,Chichli,Madhya Pradesh,22.8333,78.8167,4.0
4845,487881,Salichauka Road,Madhya Pradesh,22.875,78.8,0.0
4846,487885,Barahbada,Madhya Pradesh,22.875,78.8,0.0
4847,488001,Panna,Madhya Pradesh,24.7167,80.2,4.0
4848,488050,Kakrahti,Madhya Pradesh,24.7167,80.2,0.0
4849,488051,Barachh,Madhya Pradesh,24.7167,80.2,0.0
4850,488220,Ajaigarh,Madhya Pradesh,24.9,80.2667,4.0
4851,488441,Amanganj,Madhya Pradesh,24.4333,80.0333,4.0
4852,490001,Sector 2 Bhilia,Chattisgarh,21.3244,81.9627,0.0
4853,490006,Bhilai Civic Centre,Chattisgarh,21.3244,81.9627,0.0
4854,490010,Bhilai Nawa Gaon,Chattisgarh,21.3244,81.9627,0.0
4855,490011,Bhilai Khursipur,Chattisgarh,21.3244,81.9627,0.0
4856,490012,Bhilai New Khursipur,Chattisgarh,21.3244,81.9627,0.0
4857,490021,Bhilai East,Chattisgarh,21.3244,81.9627,0.0
4858,490024,Bhilai Jamul Cement Factory,Chattisgarh,21.3244,81.9627,0.0
4859,490025,Bhilai Marshalling Yard,Chattisgarh,21.3244,81.9627,0.0
4860,490026,Bhilai Industrial Estate,Chattisgarh,21.3244,81.9627,0.0
4861,490036,Bhilai Nandni Mines,Chattisgarh,21.3244,81.9627,0.0
4862,490042,Kumhari (Bhilai),Chattisgarh,21.3244,81.9627,0.0
4863,491001,Durg Ganj,Chattisgarh,21.2381,81.1443,0.0
4864,491002,Durg Mohan Nagar,Chattisgarh,21.2381,81.1443,0.0
4865,491003,Durg Kasardih,Chattisgarh,21.2381,81.1443,0.0
4866,491004,Durg Padnabhpur,Chattisgarh,21.2381,81.1443,0.0
4867,491111,Patan (Durg),Chattisgarh,21.2381,81.1443,0.0
4868,491113,Nandkathi,Chattisgarh,21.2381,81.1443,0.0
4869,491221,Anda,Chattisgarh,21.0667,81.2833,4.0
4870,491222,Sikosa,Chattisgarh,20.8714,81.2811,4.0
4871,491223,Gunderdehi,Chattisgarh,20.9447,81.2886,4.0
4872,491225,Arjunda,Chattisgarh,20.9481,81.1997,4.0
4873,491226,Balod(Durg),Chattisgarh,20.9028,81.2906,0.0
4874,491227,Gurur,Chattisgarh,20.6833,81.4,4.0
4875,491228,Dalirajhara,Chattisgarh,20.9028,81.2906,0.0
4876,491229,Manpur (Durg),Chattisgarh,20.9028,81.2906,0.0
4877,491230,Dondiawari,Chattisgarh,20.9028,81.2906,0.0
4878,491331,Dhamdah,Chattisgarh,21.75,81.4333,0.0
4879,491332,Berta,Chattisgarh,21.75,81.4333,0.0
4880,491335,Bemetara,Chattisgarh,21.7,81.5333,4.0
4881,491336,Dashrangpur,Chattisgarh,21.75,81.4333,0.0
4882,491337,Nawanagar,Chattisgarh,21.75,81.4333,0.0
4883,491338,Khamaria,Chattisgarh,21.8,81.3333,4.0
4884,491340,Nandghat,Chattisgarh,21.7667,81.8,4.0
4885,491441,Rajnandgaon Ho.,Chattisgarh,21.25,80.9167,0.0
4886,491443,Bajrangpur (Nawagaon),Chattisgarh,21.25,80.9167,0.0
4887,491444,Ghumka,Chattisgarh,21.3,81.1,4.0
4888,491445,Dongargarh,Chattisgarh,21.2,80.7333,4.0
4889,491557,Chichola (Durg),Chattisgarh,21.0667,80.6667,0.0
4890,491558,Chhuria,Chattisgarh,21.0667,80.6667,0.0
4891,491559,Lal Bahadur Nagar (Durg),Chattisgarh,21.0667,80.6667,0.0
4892,491661,Dongargaon,Chattisgarh,20.9667,80.85,4.0
4893,491665,Ambagarh Chowki,Chattisgarh,20.7833,80.7167,4.0
4894,491668,Bandha Bazar,Chattisgarh,20.85,80.7333,4.0
4895,491771,Dondilohara,Chattisgarh,21.2381,81.1443,0.0
4896,491881,Khairagarh (Raj.),Chattisgarh,21.4167,80.9667,4.0
4897,491885,Chhui Khadan,Chattisgarh,21.4167,80.9667,0.0
4898,491888,Gandai Paderia,Chattisgarh,21.4167,80.9667,0.0
4899,491991,Sahaspur (Lohara),Chattisgarh,21.8417,81.2833,0.0
4900,491993,Saja,Chattisgarh,21.6667,81.3167,4.0
4901,491995,Kawardha,Chattisgarh,22.0167,81.25,4.0
4902,492001,Raipur Ho.,Chattisgarh,21.3244,81.9627,0.0
4903,492003,Raipur Rajkumar College,Chattisgarh,21.3244,81.9627,0.0
4904,492004,Raipur Pandri,Chattisgarh,21.3244,81.9627,0.0
4905,492005,Raipur Kapa,Chattisgarh,21.3244,81.9627,0.0
4906,492007,Raipur Shankar Nagar,Chattisgarh,21.3244,81.9627,0.0
4907,492008,Raipur W.R.S. Colony,Chattisgarh,21.3244,81.9627,0.0
4908,492009,Raipur Ganj,Chattisgarh,21.3244,81.9627,0.0
4909,492012,Raipur Krishak Nagar,Chattisgarh,21.3244,81.9627,0.0
4910,492015,Raipur Mana Camp,Chattisgarh,21.3244,81.9627,0.0
4911,492109,Panduka,Chattisgarh,21.3244,81.9627,0.0
4912,492112,Sakara (Basna),Chattisgarh,21.3244,81.9627,0.0
4913,493101,Simga,Chattisgarh,21.6333,81.7,4.0
4914,493111,Madhar Cement Factory,Chattisgarh,21.65,81.8667,0.0
4915,493113,Hatband,Chattisgarh,21.65,81.8667,0.0
4916,493114,Neora,Chattisgarh,21.5667,81.8,4.0
4917,493116,Baikunth,Chattisgarh,21.65,81.8667,0.0
4918,493118,Bhatapara,Chattisgarh,21.7333,81.9333,4.0
4919,493222,Bhatgaon,Chattisgarh,21.15,81.7,4.0
4920,493225,Kharoa,Chattisgarh,21.15,81.7,0.0
4921,493228,Pallari,Chattisgarh,21.15,81.7,0.0
4922,493330,Arjuni (Bhalapara),Chattisgarh,21.65,82.3,0.0
4923,493332,Baloda Bazar,Chattisgarh,21.6667,82.1667,4.0
4924,493335,Kasdol,Chattisgarh,21.6333,82.4333,4.0
4925,493344,Katgi (Raipur),Chattisgarh,21.6667,82.5167,0.0
4926,493354,Basana,Chattisgarh,21.6556,82.3722,0.0
4927,493441,Arang,Chattisgarh,21.2,81.9667,4.0
4928,493445,Mahasamund,Chattisgarh,21.1,82.1,4.0
4929,493449,Bagbahra,Chattisgarh,21.0333,82.3833,4.0
4930,493551,Pithoa,Chattisgarh,21.4444,82.9,0.0
4931,493555,Jagdishpur,Chattisgarh,21.35,82.7667,4.0
4932,493558,Saraipali,Chattisgarh,21.3333,83.0,4.0
4933,493559,Sarsiwa,Chattisgarh,21.65,82.9333,4.0
4934,493562,Banskot,Chattisgarh,19.9833,81.8333,4.0
4935,493661,Abhanpur,Chattisgarh,21.05,81.7167,4.0
4936,493663,Kurud,Chattisgarh,20.8322,81.7214,4.0
4937,493773,Dhamtari,Chattisgarh,20.7072,81.5497,4.0
4938,493776,Rudri,Chattisgarh,20.6667,81.55,4.0
4939,493778,Nagri,Chattisgarh,20.3442,81.9589,4.0
4940,493779,Sankara (Nagri),Madhya Pradesh,20.5727,81.6862,0.0
4941,493881,Nayapararajim,Chattisgarh,20.8004,81.9711,0.0
4942,493885,Rajim,Chattisgarh,20.9658,81.8808,4.0
4943,493889,Gariaband,Chattisgarh,20.635,82.0614,4.0
4944,493890,Deobhog,Chattisgarh,19.9,82.6667,4.0
4945,493895,Mainpur (Raipur),Chattisgarh,20.2931,82.2364,0.0
4946,493992,Phingeshwar,Chattisgarh,20.8122,82.2094,0.0
4947,493996,Chhura,Chattisgarh,20.8122,82.2094,4.0
4948,494001,Jagdalpur Ho.,Chattisgarh,19.7748,81.4003,0.0
4949,494002,Jagdalpur Rs,Chattisgarh,19.7748,81.4003,0.0
4950,494005,Dharampura,Chattisgarh,19.7748,81.4003,0.0
4951,494010,Lohandiguda,Chattisgarh,19.7748,81.4003,0.0
4952,494111,Sukma,Chattisgarh,18.4,81.6667,4.0
4953,494114,Konta,Chattisgarh,17.8,81.3833,4.0
4954,494115,Tongapal,Chattisgarh,18.1,81.525,0.0
4955,494122,Dornapal,Chattisgarh,18.1,81.525,0.0
4956,494221,Asna,Chattisgarh,20.0266,81.6226,0.0
4957,494222,Bakawan,Chattisgarh,20.0266,81.6226,0.0
4958,494223,Bastar,Chattisgarh,19.2,81.9333,4.0
4959,494224,Bhanpuri,Chattisgarh,21.1,80.9167,4.0
4960,494225,Sonarpal,Chattisgarh,20.0266,81.6226,0.0
4961,494226,Kondagaon,Chattisgarh,19.6,81.6667,4.0
4962,494227,Baniyagam,Chattisgarh,20.0266,81.6226,0.0
4963,494228,Pharasgaon,Chattisgarh,20.2064,81.9736,4.0
4964,494229,Pharasgaon Camp,Chattisgarh,20.0266,81.6226,0.0
4965,494230,Pipra Bahigaon,Chattisgarh,20.0266,81.6226,0.0
4966,494331,Keshkal,Chattisgarh,20.4069,81.5172,0.0
4967,494332,Singrapur,Chattisgarh,20.4069,81.5172,0.0
4968,494333,Narharpur,Chattisgarh,20.4481,81.6225,4.0
4969,494334,Kanker Ho.,Chattisgarh,20.4069,81.5172,0.0
4970,494335,Sarona,Chattisgarh,20.2833,81.65,4.0
4971,494336,Lakhanpuri,Chattisgarh,20.3961,81.4297,4.0
4972,494337,Charama,Chattisgarh,20.5,81.3667,4.0
4973,494435,Bastanar,Chattisgarh,18.8,80.55,0.0
4974,494441,Geedam,Chattisgarh,18.8,80.55,0.0
4975,494442,Tokapal,Chattisgarh,18.8,80.55,0.0
4976,494445,Badekllepal,Chattisgarh,18.8,80.55,0.0
4977,494447,Awapalli,Chattisgarh,18.8,80.55,0.0
4978,494448,Madded,Chattisgarh,18.8,80.55,4.0
4979,494449,Dantewada,Chattisgarh,18.8,80.55,0.0
4980,494551,Bhansi,Chattisgarh,19.7748,81.4003,0.0
4981,494552,Nakulnar,Chattisgarh,19.7748,81.4003,0.0
4982,494553,Bacheli,Chattisgarh,19.7748,81.4003,0.0
4983,494554,Akash Nagar,Chattisgarh,19.7748,81.4003,0.0
4984,494556,Kirandul,Chattisgarh,19.7748,81.4003,0.0
4985,494572,Gadiras,Chattisgarh,19.7748,81.4003,0.0
4986,494635,Sambalpur,Chattisgarh,20.3036,81.0381,4.0
4987,494661,Narainpur,Chattisgarh,19.7167,81.25,4.0
4988,494665,Antagarh,Chattisgarh,20.0925,81.1564,4.0
4989,494669,Bhanu Pratap Nagar,Chattisgarh,19.9046,81.2032,0.0
4990,494670,Korar,Chattisgarh,20.0376,81.1481,0.0
4991,494771,Chhote Kapasi,Chattisgarh,19.7748,81.4003,0.0
4992,494775,Kondal (Durg),Chattisgarh,19.7748,81.4003,0.0
4993,494776,Pakhanjor Camp,Chattisgarh,19.7748,81.4003,0.0
4994,494777,Bande Colony,Chattisgarh,19.7748,81.4003,0.0
4995,495001,Sarkanda Bilaspur,Himachal Pradesh,26.1872,80.0646,0.0
4996,495004,Torwa Bilaspur,Himachal Pradesh,26.1872,80.0646,0.0
4997,495009,Koni (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
4998,495012,Ghutku (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
4999,495112,Ganiyari,Himachal Pradesh,26.1872,80.0646,0.0
5000,495113,Kargi Road (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5001,495116,Belghana,Himachal Pradesh,26.1872,80.0646,0.0
5002,495117,Pendra R.S.,Himachal Pradesh,26.1872,80.0646,0.0
5003,495118,Marwahi,Himachal Pradesh,26.1872,80.0646,0.0
5004,495119,Pendra,Himachal Pradesh,26.1872,80.0646,0.0
5005,495220,Chakrabhata Camp,Himachal Pradesh,26.1872,80.0646,0.0
5006,495221,Sargaon (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5007,495222,Hirr Mines (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5008,495330,Takhatpur,Himachal Pradesh,26.1872,80.0646,0.0
5009,495334,Mungeli,Himachal Pradesh,26.1872,80.0646,0.0
5010,495335,Patharia (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5011,495337,Pandaria,Himachal Pradesh,26.1872,80.0646,0.0
5012,495422,Ratanpur,Himachal Pradesh,31.1744,77.0458,4.0
5013,495445,Katghora,Himachal Pradesh,31.1744,77.0458,0.0
5014,495446,Hardi Bazar (Bilaspur),Himachal Pradesh,31.1744,77.0458,0.0
5015,495447,Banki Mongra,Himachal Pradesh,31.1744,77.0458,0.0
5016,495449,Pali (Ratanpur),Himachal Pradesh,31.1744,77.0458,0.0
5017,495450,Jamnipali,Himachal Pradesh,31.1744,77.0458,0.0
5018,495452,West Chirimiri Colliery,Himachal Pradesh,31.1744,77.0458,0.0
5019,495453,Machadoli,Himachal Pradesh,31.1744,77.0458,0.0
5020,495550,Jairam Nagar,Himachal Pradesh,21.2,83.0833,0.0
5021,495551,Masturi,Himachal Pradesh,21.2,83.0833,0.0
5022,495552,Akaltara,Himachal Pradesh,21.2,83.0833,0.0
5023,495553,Nariyara,Himachal Pradesh,21.2,83.0833,0.0
5024,495554,Pamgarh (Bilaspur),Himachal Pradesh,21.2,83.0833,0.0
5025,495556,Kharod (Raipur),Chattisgarh,21.2,83.0833,0.0
5026,495557,Seori Narajam,Himachal Pradesh,21.2,83.0833,0.0
5027,495559,Baloda,Himachal Pradesh,21.2,83.0833,4.0
5028,495652,Hardi (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5029,495660,Bamni Bazar,Himachal Pradesh,26.1872,80.0646,0.0
5030,495663,Gopal Nagar,Himachal Pradesh,26.1872,80.0646,0.0
5031,495668,Janjigir,Himachal Pradesh,26.1872,80.0646,0.0
5032,495671,Champa,Himachal Pradesh,26.1872,80.0646,0.0
5033,495674,Bhaisma,Himachal Pradesh,26.1872,80.0646,0.0
5034,495677,Korba Ho.,Himachal Pradesh,26.1872,80.0646,0.0
5035,495679,Korba Collierry,Himachal Pradesh,26.1872,80.0646,0.0
5036,495680,Korba Pragati Nagar,Himachal Pradesh,26.1872,80.0646,0.0
5037,495681,Korba Thermal Station,Himachal Pradesh,26.1872,80.0646,0.0
5038,495682,Manikpur Collierry,Himachal Pradesh,26.1872,80.0646,0.0
5039,495683,Rajgamar Colliery,Himachal Pradesh,26.1872,80.0646,0.0
5040,495684,Sector 1 Balco,Chattisgarh,26.1872,80.0646,0.0
5041,495687,Baraduar,Himachal Pradesh,26.1872,80.0646,0.0
5042,495688,Dabhra (Bilaspur),Himachal Pradesh,26.1872,80.0646,0.0
5043,495689,Sakti,Himachal Pradesh,26.1872,80.0646,0.0
5044,495690,Jaijaipur,Himachal Pradesh,26.1872,80.0646,0.0
5045,495691,Malkharoda,Himachal Pradesh,26.1872,80.0646,0.0
5046,495692,Chandrapur,Himachal Pradesh,26.1872,80.0646,0.0
5047,495695,Adbhar,Himachal Pradesh,26.1872,80.0646,0.0
5048,496001,Raigarh Ho.,Chattisgarh,22.1894,83.4273,0.0
5049,496004,Raigarh Jute Mills,Chattisgarh,22.1894,83.4273,0.0
5050,496100,Kondatarai,Chattisgarh,22.0833,83.4333,0.0
5051,496107,Tamnar,Chattisgarh,22.0833,83.4333,4.0
5052,496111,Gharghoda,Chattisgarh,22.1667,83.35,4.0
5053,496113,Lailunga,Chattisgarh,22.4,83.5667,4.0
5054,496115,Rajpur (Raigarh),Chattisgarh,22.2833,83.4583,0.0
5055,496116,Dharam Jaigarh,Chattisgarh,22.2833,83.4583,0.0
5056,496118,Pathal Gaon,Chattisgarh,22.2833,83.4583,0.0
5057,496120,Vijainagar (Raigarh),Madhya Pradesh,22.2167,83.45,0.0
5058,496223,Kansabel,Chattisgarh,22.7333,83.7917,0.0
5059,496224,Bagicha,Chattisgarh,22.9667,83.6333,4.0
5060,496225,Kunkruai,Chattisgarh,22.7333,83.7917,0.0
5061,496227,Tapkara,Chattisgarh,22.5,83.95,4.0
5062,496330,Manora,Chattisgarh,23.0667,83.8167,0.0
5063,496331,Jaspur Nagar,Chattisgarh,23.0667,83.8167,0.0
5064,496334,Duldula,Chattisgarh,23.0667,83.8167,0.0
5065,496336,Sanna,Chattisgarh,23.0667,83.8167,4.0
5066,496338,Gholeng,Chattisgarh,23.0667,83.8167,0.0
5067,496440,Pussore,Chattisgarh,21.6,83.0833,0.0
5068,496445,Sarangarh,Chattisgarh,21.6,83.0833,4.0
5069,496450,Hardi (Raigarh),Chattisgarh,21.6,83.0833,0.0
5070,496460,Kosir,Chattisgarh,21.6,83.0833,0.0
5071,496551,Baramkela,Chattisgarh,21.5667,83.2667,4.0
5072,496554,Saria,Chattisgarh,21.6333,83.3667,4.0
5073,496661,Kharsia,Chattisgarh,21.9667,83.1167,4.0
5074,496665,Chhal,Chattisgarh,22.1333,83.1167,4.0
5075,497001,Ambikapur H O,Chattisgarh,23.125,82.9278,0.0
5076,497101,Bastauli,Chattisgarh,22.0833,81.35,0.0
5077,497111,Sitapur (Surguja),Chattisgarh,22.0833,81.35,0.0
5078,497114,Pratapgarh (Ambikapur),Chattisgarh,22.0833,81.35,0.0
5079,497116,Lakhanpur,Chattisgarh,22.0833,81.35,4.0
5080,497118,Rajpur (Sarguja),Chattisgarh,22.0833,81.35,0.0
5081,497119,Balrampur,Chattisgarh,22.0833,81.35,0.0
5082,497210,Shankargarh,Chattisgarh,23.4333,83.4889,0.0
5083,497220,Ramanuj Ganj,Chattisgarh,23.8,83.7,4.0
5084,497222,Kusmi,Chattisgarh,23.2833,83.9167,4.0
5085,497223,Pratappur,Chattisgarh,23.4333,83.4889,0.0
5086,497225,Wadraf Nagar,Chattisgarh,23.4333,83.4889,0.0
5087,497229,Surajpur,Chattisgarh,23.2167,82.85,4.0
5088,497231,Bhaiyathan,Chattisgarh,23.4333,83.4889,0.0
5089,497235,Bhatgaon Collierry,Chattisgarh,23.4333,83.4889,0.0
5090,497331,Patna (Surguja),Chattisgarh,23.1833,82.875,0.0
5091,497333,Ramanuj Nagar,Chattisgarh,23.1833,82.875,0.0
5092,497335,Baikunthpur,Chattisgarh,23.25,82.55,4.0
5093,497339,Churcha Collierry,Chattisgarh,23.1833,82.875,0.0
5094,497437,Khadgawan (Chirimiri),Chattisgarh,23.125,82.9278,0.0
5095,497442,Manendragarh,Chattisgarh,23.125,82.9278,0.0
5096,497446,Jhagrakhand Colliery,Chattisgarh,23.125,82.9278,0.0
5097,497447,Jhagrakhand Colliery West,Chattisgarh,23.125,82.9278,0.0
5098,497448,Jhagrakhand Colliery South,Chattisgarh,23.125,82.9278,0.0
5099,497449,Chirimiri,Chattisgarh,23.125,82.9278,0.0
5100,497451,Haldibadi,Chattisgarh,23.125,82.9278,0.0
5101,497553,Kurasia Colliery,Chattisgarh,23.125,82.9278,0.0
5102,497555,Godri Para,Chattisgarh,23.125,82.9278,0.0
5103,497557,Sonawani Collierry,Chattisgarh,23.125,82.9278,0.0
5104,497559,Korea Colliery (Surguja),Chattisgarh,23.125,82.9278,0.0
5105,497773,Chirimiri Collierry,Chattisgarh,23.125,82.9278,0.0
5106,497778,Janakpur,Chattisgarh,23.125,82.9278,0.0
5107,500001,Wallaee Street,Andhra Pradesh,16.7024,78.1036,0.0
5108,500002,Tagarikanaka,Andhra Pradesh,16.7024,78.1036,0.0
5109,500003,Gandhi Hospital,Andhra Pradesh,16.7024,78.1036,0.0
5110,500004,G M Telephones,Andhra Pradesh,16.7024,78.1036,0.0
5111,500007,Jama I Osmania Hyderabad,Andhra Pradesh,16.7024,78.1036,0.0
5112,500008,Langar House,Andhra Pradesh,16.7024,78.1036,0.0
5113,500010,Haig Lines,Andhra Pradesh,17.4381,78.5406,0.0
5114,500011,Old Air Port Hyd,Andhra Pradesh,17.4381,78.5406,0.0
5115,500012,Afzal Gunj,Andhra Pradesh,17.4381,78.5406,0.0
5116,500013,Central Police Lines,Andhra Pradesh,17.4381,78.5406,0.0
5117,500014,Hankimpet (Hyd),Andhra Pradesh,17.4381,78.5406,0.0
5118,500015,M C Eme,Andhra Pradesh,17.4381,78.5406,0.0
5119,500016,Old Begumpet,Andhra Pradesh,17.4381,78.5406,0.0
5120,500017,Lallaguda,Andhra Pradesh,17.4381,78.5406,4.0
5121,500018,Sanathnagar,Andhra Pradesh,17.4381,78.5406,0.0
5122,500021,Eme Records,Andhra Pradesh,16.7024,78.1036,0.0
5123,500022,Central Secretariat (Hyd),Andhra Pradesh,16.7024,78.1036,0.0
